,Result,Home_Elo,Away_Elo
772,W,1701.18139648,1655.48693848
773,W,1697.54724121,1596.94384766
774,W,1921.48999023,1624.9140625
775,L,1672.72375488,1682.37609863
776,W,1626.33166504,1890.36889648
777,L,1704.69567871,1638.45556641
778,W,1985.60876465,1563.8001709
779,L,1707.32080078,1923.82275391
780,D,1687.83105469,1702.81530762
781,W,1809.38305664,1659.75830078
782,D,1558.46765137,1570.50268555
783,W,1926.13427734,1635.78442383
784,L,1646.34265137,1699.57006836
785,D,1587.41052246,1983.4309082
786,W,1619.11645508,1673.13830566
787,L,1665.07873535,1847.73303223
788,W,1651.18737793,1697.4987793
789,L,1873.40563965,1919.77722168
790,D,1631.77893066,1627.83398438
791,W,1850.36499023,1683.92297363
792,L,1687.42492676,1635.48791504
793,D,1701.75463867,1554.47644043
794,L,1705.45605469,1925.17114258
795,W,1973.53356934,1657.47814941
796,L,1652.85656738,1592.3392334
797,L,1651.97192383,1856.07958984
798,L,1569.52514648,1811.31616211
799,W,1656.29248047,1932.13452148
800,W,1679.80859375,1701.3458252
801,W,1854.47924805,1565.7277832
802,L,1559.91516113,1671.54382324
803,W,1974.85668945,1629.77966309
804,L,1656.15490723,1815.11352539
805,L,1918.99401855,1929.28137207
806,L,1669.4329834,1862.8314209
807,L,1696.31591797,1641.6151123
808,W,1603.58068848,1645.2199707
809,D,1651.36914062,1629.83312988
810,L,1630.77624512,1898.22277832
811,W,1636.1015625,1687.90441895
812,L,1561.54931641,1960.09777832
813,D,1677.04272461,1649.19812012
814,D,1626.49182129,1663.09692383
815,W,1690.37451172,1551.54077148
816,W,1941.6619873,1647.55041504
817,D,1875.65979004,1609.8236084
818,W,1820.64978027,1679.23352051
819,D,1655.82202148,1861.375
820,W,1825.24963379,1663.95581055
821,D,1857.56201172,1944.22155762
822,W,1674.63366699,1625.63293457
823,L,1546.6809082,1901.68859863
824,W,1963.86547852,1627.31054688
825,L,1651.84936523,1695.234375
826,W,1659.63513184,1868.23217773
827,W,1617.25109863,1644.99084473
828,L,1557.78149414,1651.5892334
829,W,1672.41674805,1674.39160156
830,W,1621.3034668,1671.94067383
831,D,1654.76477051,1539.18774414
832,L,1663.70446777,1622.87841797
833,L,1702.98901367,1679.19213867
834,W,1842.73474121,1635.34155273
835,W,1889.37658691,1545.85266113
836,L,1655.43200684,1674.35046387
837,L,1612.32116699,1830.14172363
838,D,1931.58300781,1965.34851074
839,L,1630.61047363,1854.29870605
840,D,1692.60961914,1623.3034668
841,W,1544.73974609,1604.18933105
842,D,1861.60559082,1845.23461914
843,L,1543.99169922,1930.77099609
844,W,1966.16052246,1649.96081543
845,L,1632.8416748,1628.98706055
846,L,1664.25720215,1890.48962402
847,L,1633.91796875,1637.17285156
848,W,1689.46643066,1652.66491699
849,W,1838.27355957,1692.71472168
850,W,1641.92553711,1623.81054688
851,L,1596.07714844,1692.32751465
852,D,1691.34777832,1663.54956055
853,W,1938.60510254,1559.3807373
854,D,1630.11450195,1626.43200684
855,W,1653.80908203,1545.50097656
856,L,1650.12390137,1863.87609863
857,D,1647.82373047,1853.06958008
858,W,1843.42260742,1700.83654785
859,L,1895.11303711,1981.5144043
860,L,1704.27050781,1846.91186523
861,D,1849.14147949,1940.20043945
862,L,1557.78540039,1688.85229492
863,W,1697.34716797,1648.11474609
864,W,1628.26623535,1661.01123047
865,W,1666.04504395,1641.27185059
866,L,1617.62145996,1887.91430664
867,W,1872.72802734,1651.75183105
868,W,1988.71313477,1628.28039551
869,W,1538.29882812,1584.13415527
870,W,1551.46789551,1640.2989502
871,L,1648.41015625,1893.38867188
872,D,1545.76171875,1674.35888672
873,D,1694.84667969,1632.6348877
874,W,1635.48388672,1698.24353027
875,D,1625.82458496,1653.47045898
876,D,1843.78161621,1614.1184082
877,D,1878.13012695,1704.83972168
878,W,1921.61437988,1576.34802246
879,W,1995.2520752,1866.71069336
880,D,1631.3996582,1691.34509277
881,W,1710.78759766,1560.3671875
882,W,1574.84228516,1624.75866699
883,D,1861.59301758,1644.60449219
884,W,1897.19433594,1872.18225098
885,L,1654.53625488,1923.12011719
886,L,1672.5435791,2000.36987305
887,L,1690.20666504,1836.88513184
888,L,1621.01501465,1547.57714844
889,L,1636.13635254,1643.52062988
890,W,1558.00402832,1605.4173584
891,W,1652.20874023,1627.46630859
892,L,1565.00915527,1632.20361328
893,W,1692.37548828,1649.64807129
894,W,2001.50280762,1685.55383301
895,L,1654.02514648,1668.66174316
896,D,1617.95922852,1858.05932617
897,W,1847.61828613,1909.84069824
898,W,1868.63500977,1583.47607422
899,W,1923.57397461,1714.98522949
900,W,1683.71179199,1557.0267334
901,W,1640.18603516,1660.8145752
902,L,1641.85827637,2003.34484863
903,W,1684.6126709,1565.92993164
904,L,1618.86047363,1926.00476074
905,D,1712.55456543,1638.07409668
906,D,1581.23657227,1700.16540527
907,D,1853.26074219,1858.98242188
908,W,1898.4765625,1622.7578125
909,W,1597.49133301,1870.87463379
910,L,1687.48034668,1929.91967773
911,W,1860.55737305,1553.25805664
912,W,1614.94555664,1650.23242188
913,W,1560.44299316,1620.35241699
914,W,1857.59460449,2005.2791748
915,L,1698.51049805,1900.88195801
916,W,1851.68591309,1582.89147949
917,W,1690.09973145,1650.76831055
918,L,1641.78466797,1610.77124023
919,D,1708.84399414,1639.9239502
920,W,1644.13684082,1691.03271484
921,L,1578.77099609,1694.56726074
922,L,1550.75561523,1630.05444336
923,W,1991.24731445,1704.23144531
924,W,1911.63012695,1621.37060547
925,W,1642.37268066,1567.49987793
926,W,1620.33764648,1679.0333252
927,L,1641.64343262,1863.2746582
928,W,1940.56933594,1845.85742188
929,W,1611.13171387,1861.60473633
930,L,1631.70861816,1946.77770996
931,W,1667.66247559,1637.41503906
932,W,1848.92272949,1619.76037598
933,L,1562.58093262,1839.64904785
934,L,1867.50317383,1683.26257324
935,L,1543.0769043,1623.81384277
936,L,1993.47717285,1651.90698242
937,D,1637.73303223,1569.71105957
938,L,1703.62719727,1647.29162598
939,L,1702.00146484,1913.24035645
940,D,1629.26281738,1851.98046875
941,L,1616.70251465,1693.52038574
942,D,1667.96911621,1556.00695801
943,D,1573.28710938,1627.96179199
944,W,1696.94494629,1977.41491699
945,W,1950.52453613,1634.15710449
946,W,1846.22302246,1532.18811035
947,W,1921.72131348,1675.8145752
948,L,1662.83093262,1853.82080078
949,L,1634.70263672,1688.08776855
950,W,1633.75305176,1708.48339844
951,W,1573.28527832,1530.09484863
952,L,1710.35510254,1560.46777344
953,W,1953.38354492,1847.49023438
954,L,1926.15759277,1627.96362305
955,D,1658.13989258,1631.2980957
956,W,1601.73962402,1696.17163086
957,L,1663.50830078,1858.51184082
958,W,1848.31628418,1671.3782959
959,L,1626.61889648,1964.00488281
960,W,1839.2722168,1578.94140625
961,L,1573.44006348,1904.3137207
962,L,1699.81750488,1697.3828125
963,D,1666.25073242,1655.81176758
964,D,1863.14819336,1623.5090332
965,L,1524.43859863,1614.6583252
966,L,1633.6262207,1853.44384766
967,D,1683.25292969,1642.41906738
968,L,1649.80761719,1658.87194824
969,W,1967.11462402,1961.60144043
970,L,1645.03662109,1955.12426758
971,W,1621.90197754,1575.79089355
972,D,1569.41967773,1517.19494629
973,W,1856.28894043,1627.75183105
974,L,1671.99584961,1657.59753418
975,L,1706.72546387,1630.36828613
976,W,1680.63525391,1842.42272949
977,W,1690.47473145,1664.46496582
978,L,1908.33410645,1859.31811523
979,W,1973.59179688,1636.68371582
980,W,1656.10742188,1691.22509766
981,W,1831.83288574,1858.67785645
982,W,1957.6907959,1662.41320801
983,W,1870.07958984,1642.47021484
984,W,1625.36303711,1566.54162598
985,W,1641.73193359,1698.83227539
986,D,1667.18017578,1627.58117676
987,W,1634.53015137,1695.36181641
988,L,1570.11169434,1897.57263184
989,L,1520.07299805,1975.7454834
990,W,1842.01342773,1557.12768555
991,W,1567.77075195,1640.12304688
992,L,1518.08154297,1690.67944336
993,D,1872.42675781,1630.21582031
994,W,1634.77697754,1977.73693848
995,W,1642.82080078,1680.82897949
996,W,1666.50354004,1848.49743652
997,D,1959.2767334,1687.07104492
998,D,1649.88464355,1660.82727051
999,W,1899.91357422,1664.54553223
1000,D,1628.03015137,1662.44018555
1001,D,1637.17419434,1648.53186035
1002,W,1555.50073242,1688.95263672
1003,W,1826.04846191,1512.8840332
1004,W,1662.18005371,1579.86364746
1005,L,1695.87695312,1655.88720703
1006,W,1902.0189209,1649.35449219
1007,L,1694.47375488,1865.46838379
1008,W,1963.15930176,1843.64038086
1009,D,1667.76269531,1951.87402344
1010,L,1680.71203613,1968.37414551
1011,L,1627.3137207,1635.80175781
1012,D,1668.7980957,1673.41796875
1013,L,1573.2454834,1870.75415039
1014,L,1509.64794922,1838.42553711
1015,W,1946.21875,1674.83911133
1016,L,1649.90429688,1569.61425781
1017,W,1663.15661621,1676.55200195
1018,W,1972.53417969,1829.28442383
1019,W,1903.97949219,1689.18811035
1020,D,1671.05200195,1647.3939209
1021,L,1583.26477051,1671.76611328
1022,W,1676.91540527,1570.19067383
1023,D,1673.83764648,1670.58007812
1024,W,1651.18920898,1921.0345459
1025,L,1687.70825195,1669.05578613
1026,W,1651.62109375,1509.06274414
1027,W,1844.55407715,1640.00891113
1028,D,1865.41711426,1949.02819824
1029,L,1568.64978027,1671.69763184
1030,W,1503.89086914,1672.32177734
1031,W,1670.48095703,1615.68139648
1032,W,1656.79284668,1664.44555664
1033,W,1848.08496094,1672.09594727
1034,W,1827.09875488,1907.77807617
1035,L,1686.28295898,1866.14257812
1036,W,1948.30285645,1686.38110352
1037,W,1984.84216309,1682.66210938
1038,W,1636.47802734,1564.4440918
1039,L,1666.56054688,1986.2454834
1040,W,1610.37792969,1514.85913086
1041,L,1654.72839355,1678.99865723
1042,W,1873.42687988,1643.35534668
1043,D,1895.67883301,1853.62036133
1044,W,1681.25866699,1666.51000977
1045,W,1661.35351562,1556.60925293
1046,D,1683.73815918,1952.33862305
1047,L,1557.56677246,1839.19812012
1048,W,1682.34533691,1675.78442383
1049,W,1557.3104248,1696.42602539
1050,L,1698.48034668,1621.32861328
1051,L,1516.97070312,1670.61340332
1052,W,1676.17419434,1560.92529297
1053,W,1995.25488281,1695.01782227
1054,W,1664.4050293,1695.49584961
1055,W,1647.70959473,1903.76269531
1056,W,1851.28515625,1903.37463379
1057,D,1855.17749023,1673.71472168
1058,W,1953.64331055,1648.30883789
1059,D,1690.96105957,1683.61279297
1060,L,1658.42419434,1693.50732422
1061,W,1694.45068359,1520.77307129
1062,W,1700.43798828,1866.07897949
1063,L,1567.74206543,1984.49609375
1064,L,1645.25769043,1672.51586914
1065,W,1649.65637207,1691.97375488
1066,W,1698.70129395,1517.85498047
1067,L,1566.27319336,2010.86181641
1068,W,1702.27514648,1688.88330078
1069,W,1904.83959961,1705.13781738
1070,L,1697.36877441,1715.33312988
1071,L,1583.43566895,1851.18371582
1072,W,1985.96496582,1903.10632324
1073,W,1888.32275391,1685.69055176
1074,W,1702.65136719,1564.53796387
1075,W,1681.4074707,1907.3260498
1076,W,1854.65600586,1636.11437988
1077,W,2012.59692383,1579.96350098
1078,W,1898.61083984,1702.66918945
1079,L,1681.65917969,1990.46044922
1080,L,1680.55334473,1660.22265625
1081,L,1513.88720703,1710.60510254
1082,L,1682.22216797,1699.11755371
1083,W,1728.38818359,1891.7911377
1084,W,1858.56970215,1684.31384277
1085,L,1722.99194336,1676.57141113
1086,L,1636.04333496,1669.70800781
1087,W,1678.75354004,1582.90344238
1088,W,1562.52294922,1742.63916016
1089,W,1894.33374023,1684.21875
1090,W,1681.49572754,1697.3927002
1091,W,1912.01721191,1509.18603516
1092,L,1712.45385742,2011.33056641
1093,W,2002.90039062,1869.91918945
1094,L,1712.35192871,1893.81140137
1095,L,1616.32910156,1576.8939209
1096,L,1691.15869141,1579.54846191
1097,L,1509.32873535,1708.90661621
1098,W,2012.11706543,1920.52038574
1099,W,1689.43481445,1692.81945801
1100,D,1683.62426758,1713.60144043
1101,D,1689.54187012,1602.36035156
1102,L,1906.23242188,1709.96728516
1103,L,1594.33569336,2013.81982422
1104,W,1729.08654785,1892.70043945
1105,D,1868.23144531,1686.49951172
1106,W,1916.35754395,1606.59057617
1107,D,1713.80627441,1683.56860352
1108,L,1871.63256836,2016.2800293
1109,W,1685.31152344,1892.03210449
1110,W,2015.98327637,1504.42907715
1111,D,1605.25134277,1698.68579102
1112,D,1724.16760254,1750.15441895
1113,W,1591.83703613,1592.17224121
1114,D,1686.41711426,1678.87011719
1115,L,1917.69677734,1682.4876709
1116,L,1710.9576416,1701.61376953
1117,L,1692.68444824,2024.86499023
1118,W,1714.73815918,1875.72998047
1119,D,1863.04760742,1862.04663086
1120,W,1747.39538574,1686.12341309
1121,W,1677.0447998,1888.15014648
1122,L,1581.8704834,1718.77075195
1123,L,1693.99401855,2000.27160645
1124,W,1693.11535645,1680.08666992
1125,W,1707.67565918,1593.98291016
1126,D,1862.13378906,1601.78723145
1127,W,1862.09265137,1696.73986816
1128,D,1499.45239258,1856.98010254
1129,W,2023.2701416,1728.4777832
1130,L,1623.02709961,2038.48815918
1131,L,1692.92578125,1877.94006348
1132,W,1739.00500488,1702.40527344
1133,L,1604.00646973,1704.90222168
1134,D,1740.91040039,1874.41162109
1135,W,2041.96081543,1725.30273438
1136,L,1864.02929688,1589.28686523
1137,D,1683.68078613,1520.05395508
1138,D,1906.6829834,1768.24365234
1139,L,1705.56555176,1717.17175293
1140,W,2050.40185547,1634.85314941
1141,D,1695.07556152,1623.74536133
1142,W,1685.84460449,1677.9675293
1143,D,1746.71411133,1773.84375
1144,W,1894.99633789,1616.38537598
1145,L,1689.49072266,1620.44067383
1146,L,1733.62585449,2041.45385742
1147,D,1742.85253906,1724.2980957
1148,W,1842.4074707,1887.18469238
1149,L,1719.76818848,1871.06481934
1150,W,1876.90087891,1696.7902832
1151,L,1614.17553711,1691.47058105
1152,D,1640.47888184,1727.70458984
1153,W,1775.0020752,1669.6583252
1154,D,2047.58081055,1897.41186523
1155,W,1633.75634766,1714.13769531
1156,L,1667.22753906,2051.7043457
1157,D,1872.140625,1740.62561035
1158,W,1627.55615234,1745.76147461
1159,D,1727.05090332,1857.65710449
1160,W,1609.71691895,1782.04272461
1161,L,1644.1192627,1668.41455078
1162,W,2056.45385742,1882.62329102
1163,L,1858.8314209,1739.2833252
1164,L,1648.70080566,1869.96850586
1165,L,1639.97070312,1748.73425293
1166,L,1668.55407715,1730.00061035
1167,L,1701.86572266,2045.06591797
1168,L,1905.86303711,1705.12963867
1169,D,1741.046875,1697.00439453
1170,L,1701.16247559,2061.48413086
1171,D,1875.37658691,1634.08447266
1172,W,1753.17590332,1625.97106934
1173,W,1756.99560547,1700.01367188
1174,W,2049.29321289,1632.16833496
1175,D,1720.53259277,1658.2376709
1176,D,1682.74060059,1847.31396484
1177,W,1742.69213867,1645.66796875
1178,D,1879.96801758,1892.83532715
1179,W,1768.16381836,1742.95507812
1180,D,1630.68847656,1697.64562988
1181,W,2065.00097656,1717.11645508
1182,W,1844.42773438,1764.15539551
1183,W,1639.78759766,2050.77294922
1184,L,1641.10388184,1685.62683105
1185,W,1894.2088623,1756.89135742
1186,L,1737.02600098,1868.35717773
1187,W,1692.85388184,1774.09289551
1188,D,1661.65380859,1878.59448242
1189,D,1622.25561523,1748.57263184
1190,L,1686.10791016,1696.83068848
1191,W,1689.4654541,1647.44519043
1192,L,1754.08837891,1624.59509277
1193,W,1751.4552002,1890.74951172
1194,W,2033.51879883,1657.83178711
1195,D,1707.50024414,1622.84094238
1196,W,1878.61181641,1616.08642578
1197,L,1859.19213867,2041.2199707
1198,D,1741.7479248,1705.54748535
1199,W,1738.71398926,1842.23120117
1200,D,1709.87976074,1751.78112793
1201,D,1614.28503418,1697.10217285
1202,W,1854.31384277,1626.79516602
1203,W,1739.09228516,1639.80847168
1204,L,1736.07287598,2036.09838867
1205,L,1642.6105957,2046.09814453
1206,W,1880.5970459,1673.05871582
1207,W,1708.203125,1655.25231934
1208,W,1761.60778809,1703.54602051
1209,D,1829.16418457,1880.41333008
1210,W,1622.07006836,1862.49963379
1211,W,1694.89123535,1730.64294434
1212,W,2047.96130371,1771.94616699
1213,L,1632.28063965,1613.44152832
1214,D,1646.25720215,1639.50512695
1215,L,1750.74645996,1743.5657959
1216,W,1882.16320801,1707.86010742
1217,L,2039.91918945,1719.90148926
1218,W,1690.15319824,1824.25561523
1219,L,1669.04675293,1861.44934082
1220,D,1705.13085938,1612.46679688
1221,W,1633.25549316,1643.91918945
1222,W,1869.82348633,1700.28808594
1223,L,1753.17407227,2017.5826416
1224,W,1723.21374512,1741.13806152
1225,W,1770.26086426,1702.32043457
1226,D,1840.6505127,1644.38378906
1227,D,1742.23803711,1660.67272949
1228,D,1814.12060547,2049.64672852
1229,W,1641.37866211,1884.89257812
1230,L,1673.70129395,1784.35632324
1231,W,1646.25756836,1742.05834961
1232,L,1706.49755859,1892.25524902
1233,W,2034.31018066,1649.1895752
1234,D,1659.81762695,1710.10717773
1235,D,1740.56604004,1662.80358887
1236,D,1882.70019531,1757.5534668
1237,W,2056.80932617,1850.55249023
1238,D,1706.39758301,1750.01477051
1239,L,1625.76293945,1830.49499512
1240,W,1710.5189209,1837.0982666
1241,D,1877.68005371,1750.67626953
1242,L,1647.73779297,2059.15966797
1243,W,1655.20654297,1619.15966797
1244,W,2035.76184082,1652.9095459
1245,W,1666.6862793,1699.38806152
1246,L,1659.40600586,1899.36486816
1247,L,1736.68347168,1705.73608398
1248,L,1762.5736084,1805.14794922
1249,D,1733.109375,1848.20214844
1250,L,1611.23303223,1655.33679199
1251,W,1686.68933105,1725.81066895
1252,W,1900.35766602,1750.32189941
1253,W,1817.03942871,1865.85241699
1254,W,1716.24853516,1719.94750977
1255,L,1651.88085938,1734.3482666
1256,D,1857.83361816,1679.02478027
1257,W,2061.02612305,2030.48242188
1258,W,1829.26647949,1662.77282715
1259,W,1756.56213379,1646.01953125
1260,L,1713.38012695,1760.5612793
1261,D,1855.1673584,1644.41088867
1262,L,1658.3770752,1827.7244873
1263,L,1745.69934082,2068.90942383
1264,L,1741.8182373,1599.4543457
1265,W,2022.59899902,1904.98034668
1266,L,1667.11560059,1699.41247559
1267,L,1713.08752441,1851.82275391
1268,D,1685.03564453,1833.66223145
1269,W,1642.02038574,1722.81591797
1270,L,1701.82678223,1730.30285645
1271,L,1887.44018555,1694.2388916
1272,W,2050.96191406,1637.92700195
1273,D,1697.79858398,2006.15869141
1274,W,1638.18261719,1639.05334473
1275,W,1849.00244141,1692.14807129
1276,W,1822.52648926,1710.85656738
1277,D,1803.59814453,1641.38977051
1278,D,1604.76806641,1823.32739258
1279,D,1753.89624023,1674.70056152
1280,L,1689.26367188,2000.07397461
1281,W,1742.86584473,1689.08081055
1282,W,1873.69384766,1647.06738281
1283,W,1826.49633789,1632.59069824
1284,W,2051.72119141,1706.88671875
1285,W,1797.92053223,1852.06982422
1286,W,1644.6451416,1609.0012207
1287,W,1750.05163574,1707.98510742
1288,L,1819.09423828,1637.16784668
1289,L,1678.54516602,1703.88330078
1290,L,1683.89880371,2053.68041992
1291,W,1704.92724609,1875.87243652
1292,L,2004.70166016,1805.85083008
1293,W,1844.1394043,1684.6361084
1294,D,1628.91638184,1748.04785156
1295,L,1644.88891602,1830.1706543
1296,D,1650.84753418,1757.78039551
1297,W,1716.76538086,1650.11987305
1298,L,1603.52648926,1665.66320801
1299,L,1700.25622559,1805.41467285
1300,W,1681.72888184,1725.78393555
1301,L,1866.9354248,1684.74768066
1302,D,1842.72680664,1599.66149902
1303,W,2065.80029297,1634.62524414
1304,W,1677.64453125,1640.44897461
1305,L,1649.21765137,1694.65771484
1306,L,1815.04003906,2000.02990723
1307,D,1830.25720215,1724.22399902
1308,L,1765.2364502,1849.09313965
1309,D,1750.45532227,1656.16137695
1310,L,1698.25817871,1689.36816406
1311,L,1632.5670166,1640.89074707
1312,L,1660.27185059,1685.52648926
1313,D,1728.64599609,1806.84753418
1314,W,2008.22253418,1835.67602539
1315,W,1718.14465332,1746.34484863
1316,L,1606.7121582,1757.91967773
1317,L,1856.41003418,1853.42504883
1318,W,1633.67041016,1825.83520508
1319,D,1688.64782715,1806.25622559
1320,W,1619.42358398,1601.2064209
1321,L,1866.68225098,1654.03405762
1322,W,1738.99035645,1702.98449707
1323,W,1729.23730469,1698.97851562
1324,L,1831.53344727,2066.75512695
1325,W,1809.38085938,1725.49914551
1326,D,1694.46057129,1650.12487793
1327,W,1843.15283203,1651.33776855
1328,W,1763.42541504,2012.3651123
1329,W,1648.62683105,1690.37475586
1330,L,1693.16357422,1817.64294434
1331,L,1717.23693848,1735.05212402
1332,D,1595.27258301,1845.86376953
1333,D,1674.03710938,1744.68225098
1334,W,1652.96154785,1625.35754395
1335,L,1697.29272461,1823.93688965
1336,L,1804.5291748,1846.67919922
1337,W,2074.3515625,1776.21203613
1338,W,1999.57836914,1691.62390137
1339,W,1796.1661377,1826.82861328
1340,D,1659.32214355,1855.0423584
1341,L,1683.97790527,1615.33764648
1342,W,2001.57202148,1744.27368164
1343,L,1708.01550293,1830.19836426
1344,D,1600.27038574,1744.37133789
1345,W,1674.34790039,1840.8659668
1346,W,1662.98144531,1774.71240234
1347,W,1691.03125,1679.67944336
1348,W,2075.85131836,1689.63024902
1349,W,1688.32421875,1703.38427734
1350,W,1851.26318359,1672.70043945
1351,D,1741.9309082,1806.4329834
1352,W,1742.39196777,1663.10144043
1353,L,1841.3951416,1685.04577637
1354,W,1816.56176758,1602.71081543
1355,L,1830.16821289,2077.15722656
1356,D,1765.18786621,1696.81872559
1357,L,1667.32641602,1672.50598145
1358,L,1626.61523438,2003.45373535
1359,D,1806.22546387,1695.27478027
1360,D,1658.27880859,1622.75268555
1361,D,2007.31616211,1742.13842773
1362,W,1700.28564453,1856.31433105
1363,W,1597.93200684,1651.19335938
1364,L,1698.03857422,1761.72094727
1365,D,1688.63903809,1826.59460449
1366,D,1696.43371582,1747.21459961
1367,W,1667.64929199,1828.40234375
1368,W,2080.73095703,1821.34057617
1369,W,1643.27380371,1655.77294922
1370,W,1625.25854492,1691.02490234
1371,D,1845.62475586,1801.8182373
1372,L,1749.38342285,1690.34143066
1373,D,1747.29089355,1710.97521973
1374,L,1699.68200684,2000.07128906
1375,W,1817.69519043,1696.35742188
1376,L,1818.5970459,1678.35632324
1377,W,1824.20874023,1605.85144043
1378,L,1769.41809082,2083.47436523
1379,L,1689.6151123,2086.02832031
1380,W,1653.1048584,1633.54638672
1381,L,1733.7220459,1696.93310547
1382,D,1824.4375,1842.85314941
1383,W,2088.26196289,1706.00280762
1384,D,1800.49267578,1766.86425781
1385,D,1713.54675293,1603.51818848
1386,L,1682.73706055,1744.71948242
1387,D,1687.38146973,1645.94189453
1388,D,1696.46069336,1804.58984375
1389,W,1826.54199219,2002.82019043
1390,D,1648.64099121,1674.95153809
1391,W,1752.50488281,1723.13879395
1392,W,1707.51635742,1659.10217285
1393,D,1769.3536377,1823.3963623
1394,L,1607.93395996,2090.13623047
1395,L,1704.12854004,1698.06872559
1396,W,1802.98193359,1709.13098145
1397,L,1627.54907227,1842.43591309
1398,L,1843.89428711,1798.00317383
1399,W,1984.5892334,1682.34533691
1400,W,1708.20202637,1654.1496582
1401,W,1829.71386719,1838.09423828
1402,W,1715.27600098,1700.24511719
1403,L,1823.90759277,1989.73254395
1404,D,1713.69445801,1648.51831055
1405,W,1695.22070312,1624.22436523
1406,W,1818.53051758,1761.59338379
1407,W,1814.52392578,1676.29992676
1408,W,1781.91577148,1607.64501953
1409,W,2084.23266602,1683.10168457
1410,W,1599.62561035,1816.39953613
1411,D,1641.85009766,1824.78210449
1412,L,1648.91821289,1719.31896973
1413,D,1690.91394043,1715.21337891
1414,W,1667.05371094,2082.44335938
1415,W,1679.60266113,1699.92797852
1416,D,1753.54528809,1831.31542969
1417,L,1828.44250488,1783.18969727
1418,W,1804.78137207,1689.68945312
1419,D,1715.96838379,1817.88793945
1420,W,1726.92858887,1694.97033691
1421,W,2054.52685547,1645.48535156
1422,W,1708.00634766,1611.60131836
1423,L,1689.84118652,1690.15893555
1424,D,1793.74438477,1641.30871582
1425,W,1821.14697266,1754.28430176
1426,W,1830.57641602,1997.88037109
1427,W,1804.42370605,1614.22900391
1428,D,1602.37646484,1706.29711914
1429,W,1975.79089355,1802.5333252
1430,L,1600.69494629,1674.08850098
1431,D,1798.41308594,1851.97485352
1432,L,1638.36486816,1726.61730957
1433,W,1640.24560547,1797.33056641
1434,D,1682.66589355,1803.66064453
1435,L,1679.32177734,1784.2911377
1436,L,1603.86035156,1825.25744629
1437,D,1737.55810547,2026.43139648
1438,W,1693.29589844,1704.81323242
1439,W,1980.99365234,1711.14550781
1440,D,1801.68737793,1651.0012207
1441,W,1798.44421387,1669.8927002
1442,W,2020.39367676,1736.71936035
1443,W,1851.94372559,1692.14135742
1444,D,1705.96777344,1600.01013184
1445,L,1587.91662598,1743.5958252
1446,W,1793.72021484,1628.26281738
1447,W,1706.9309082,1684.63903809
1448,W,1829.10766602,1985.20812988
1449,L,1686.86682129,1786.57495117
1450,L,1604.17993164,1796.95837402
1451,L,1678.38256836,1677.421875
1452,L,1733.14013672,1713.18737793
1453,L,1656.17468262,1857.93896484
1454,L,1625.02478027,1701.79797363
1455,W,1796.01977539,1582.65014648
1456,W,1748.86230469,1796.51391602
1457,W,1664.45556641,1839.75415039
1458,W,1974.56164551,2023.97290039
1459,W,1686.14624023,1803.88122559
1460,W,1828.39135742,1665.08496094
1461,W,1788.40332031,1723.21203613
1462,W,1865.59106445,1612.39379883
1463,L,1577.60510254,1648.52258301
1464,L,1801.5333252,1801.06481934
1465,D,1723.11547852,1700.34838867
1466,W,2007.7401123,1599.60498047
1467,D,1714.42895508,1675.81848145
1468,W,1690.71960449,1990.79443359
1469,W,1789.67907715,1756.97290039
1470,D,1814.2121582,1797.74145508
1471,L,1713.8737793,1834.12036133
1472,W,1659.35583496,1570.15783691
1473,L,1655.96984863,2008.93481445
1474,W,1976.93554688,1712.03991699
1475,W,1702.30285645,1788.38598633
1476,L,1678.20739746,1721.16088867
1477,D,1608.83251953,1795.57617188
1478,L,1598.41015625,1869.15246582
1479,D,1751.07580566,1704.57836914
1480,L,1653.1340332,1981.33776855
1481,D,2011.77062988,1729.28222656
1482,L,1565.40881348,1670.08618164
1483,W,1711.59411621,1840.31481934
1484,W,1664.1048584,1707.63769531
1485,W,1612.71704102,1799.5559082
1486,W,1593.16552734,1707.67944336
1487,W,1791.69165039,1812.39782715
1488,W,1779.09472656,1748.52026367
1489,D,1874.39709473,1707.13391113
1490,W,1822.50512695,1552.53137207
1491,W,1804.93798828,2004.41625977
1492,D,1736.63659668,1789.93664551
1493,W,1986.37036133,1632.91418457
1494,L,1699.4597168,1799.15148926
1495,L,1693.46411133,1868.95715332
1496,D,1737.67834473,1607.38085938
1497,W,1779.35888672,1729.40380859
1498,D,1712.57385254,1648.1015625
1499,W,1682.96362305,1672.28283691
1500,L,1550.65283203,1736.86779785
1501,L,1631.78234863,1709.51147461
1502,W,1808.64135742,1787.41174316
1503,D,1651.16394043,1689.96984863
1504,L,1721.35083008,1733.01135254
1505,W,1789.70544434,1686.54663086
1506,W,1612.04785156,1816.83776855
1507,L,1662.97302246,1987.5020752
1508,W,1992.51635742,1824.38366699
1509,D,1875.87451172,1692.27355957
1510,W,1804.91430664,1658.36547852
1511,L,1743.51489258,1650.88720703
1512,W,1819.88391113,1796.16149902
1513,D,1680.09057617,1819.37927246
1514,L,1742.0567627,1621.64343262
1515,L,1776.67382812,1870.03283691
1516,W,1992.10949707,1544.00561523
1517,L,1690.24658203,1997.01611328
1518,W,1719.65039062,1712.30541992
1519,D,1698.11523438,1623.97143555
